dialogueID,date,from,to,text
226120.tsv,2006-11-18T16:42:00.000Z,jrib,argento,"Hi can you please pastebin the result of this command:  apt-cache policy boson"
173296.tsv,2007-08-07T08:05:00.000Z,jrib,savetheWorld,"stop please... keep it related to ubuntu support in here"
225767.tsv,2009-09-28T18:39:00.000Z,jrib,lulzmachine_,"I'd suggest trying both and use the one you like best"
66460.tsv,2010-09-24T19:38:00.000Z,jrib,nan,"!away > jillsmitt"
66460.tsv,2010-09-24T19:40:00.000Z,jrib,jillsmitt,"thanks"
224514.tsv,2007-05-29T06:41:00.000Z,jrib,agentjk,"ext3"
180752.tsv,2007-02-18T15:01:00.000Z,jrib,nan,"!icons | mastermixer"
180752.tsv,2007-02-18T15:02:00.000Z,jrib,mastermixer,"(there are options for 'home' and 'computer' in the same location)"
224997.tsv,2007-08-14T07:10:00.000Z,jrib,fistikuff1,"TAB, ENTER"
225877.tsv,2010-02-05T01:35:00.000Z,jrib,eamon,"ubuntu support"
225877.tsv,2012-11-11T07:00:00.000Z,jrib,eamon,"right click -> edit profile"
225318.tsv,2007-04-20T06:55:00.000Z,jrib,locolbd,"put a  .  in front of its name"
225318.tsv,2007-04-20T06:55:00.000Z,jrib,locolbd,"or do you jsut want it hidden in the gui?"
225150.tsv,2008-05-21T22:04:00.000Z,jrib,defdef,"right click -> add to panel -> window list"
225150.tsv,2008-05-21T22:08:00.000Z,jrib,defdef,"that's a question better suited for the #ubuntu-offtopic channel"
224365.tsv,2007-12-12T09:39:00.000Z,jrib,marcel,"system -> administration -> users and groups"
94153.tsv,2009-07-27T07:28:00.000Z,jrib,thepeon,"some people use ctrl-[.  Personally, I swap escape with CapsLock on my keyboard"
19760.tsv,2011-03-30T17:26:00.000Z,jrib,antant,"that's not upgrading :/  In any case, search for 'linux-image' in synaptic"
224732.tsv,2006-10-08T12:08:00.000Z,jrib,SAM_theman,"probably a lot of people"
226325.tsv,2011-10-01T21:25:00.000Z,jrib,Titmouse,"art.gnome.org has a tutorial on themes"
226325.tsv,2011-10-24T23:57:00.000Z,jrib,Titmouse,"try using gsettings instead"
184500.tsv,2007-09-30T09:22:00.000Z,jrib,nan,"!wine > org_ (read the private message from ubotu)"
184500.tsv,2008-03-10T02:46:00.000Z,jrib,ubotwo,"for file in *.zip; do unzip $file; done"
225616.tsv,2007-03-09T14:58:00.000Z,jrib,niyi,"what does 'frostwire' in a terminal return?"
224494.tsv,2008-11-08T17:40:00.000Z,jrib,TheCan,"#ubuntuforums"
224206.tsv,2009-02-14T06:18:00.000Z,jrib,kanuha,"see what ubottu said"
225502.tsv,2010-03-11T04:04:00.000Z,jrib,Grunge,"it's not bs..."
225502.tsv,2010-03-11T04:04:00.000Z,jrib,Grunge,"you want 'apt-get install PACKAGE', not 'apt-get PACKAGE'"
88490.tsv,2008-12-05T17:42:00.000Z,jrib,guest6294,"do you have an actual support question?"
225443.tsv,2010-02-15T04:12:00.000Z,jrib,archboxman,"please keep the discussion related to ubuntu support only"
211858.tsv,2006-08-29T16:23:00.000Z,jrib,Undo,"sure"
224020.tsv,2009-05-08T06:06:00.000Z,jrib,Anorion|eee,"changelog for what?"
224020.tsv,2009-05-08T06:09:00.000Z,jrib,Anorion|eee,"check the bug report?"
225248.tsv,2008-09-28T22:10:00.000Z,jrib,Finnish,"/path/to/script"
225815.tsv,2008-11-14T05:43:00.000Z,jrib,Tyreus,"try #compiz-fusion"
225815.tsv,2008-11-14T05:46:00.000Z,jrib,Tyreus,"ask the channel #compiz-fusion"
224252.tsv,2006-10-07T06:03:00.000Z,jrib,musti,"[code] "
224252.tsv,2006-10-07T06:03:00.000Z,jrib,musti,"yep"
224452.tsv,2007-07-26T11:49:00.000Z,jrib,superjedi,"what plugin?"
224452.tsv,2007-07-26T11:49:00.000Z,jrib,superjedi,"use ~/.amsn/plugins  where ~ means /home/USERNAME"
201938.tsv,2006-11-02T08:08:00.000Z,jrib,Rappermas,"istanbul is such a tool (when it decides to work)"
225097.tsv,2007-04-04T15:59:00.000Z,jrib,nan,"!blacklist > rnd_null    (rnd_null, see the private message from ubotu)"
225097.tsv,2009-04-12T06:00:00.000Z,jrib,rnd_null,"not here, maybe in #ubuntu+1..."
225519.tsv,2007-03-16T13:42:00.000Z,jrib,robbie_crash,"sudo umount /mount/point"
225519.tsv,2007-04-21T16:45:00.000Z,jrib,robbie_crash,"only by reinstalling"
225100.tsv,2008-09-17T06:29:00.000Z,jrib,b4b3,"what exactly are you trying to install?"
225100.tsv,2008-09-17T06:31:00.000Z,jrib,b4b3,"just visit http://badgerbadgerbadger.com in firefox and click on the yellow bar at the top.  Install adobe flash, not gnash"
224317.tsv,2007-11-05T01:06:00.000Z,jrib,motzean,"convert it to an iso, then mount it"
226428.tsv,2007-04-01T06:22:00.000Z,jrib,aoicmds,"1. install build-essential"
226428.tsv,2007-04-01T06:23:00.000Z,jrib,aoicmds,"did you receive a message from ubotu?  That comma may have messed it up"
52161.tsv,2009-12-14T20:47:00.000Z,jrib,xckpd7,"can mplayer play it?"
225144.tsv,2009-10-20T05:25:00.000Z,jrib,Miles__,"same way as any other distro.  But what are you installing?"
225144.tsv,2009-10-20T05:27:00.000Z,jrib,Miles__,"it's in the repositories in karmic it seems, but getdeb.net also has a deb..."
225670.tsv,2008-05-27T00:08:00.000Z,jrib,asizemore,"edit /boot/grub/menu.lst and set 'default' appropriately"
226213.tsv,2009-03-30T18:39:00.000Z,jrib,gabriel_,"inkscape"
226213.tsv,2009-05-30T04:29:00.000Z,jrib,gabriel_,"you do if you want to suspend to disk"
226348.tsv,2006-12-11T09:25:00.000Z,jrib,briguyd,"you'd probably have to use evdev.  Is that a logitech?"
226348.tsv,2006-12-11T09:26:00.000Z,jrib,briguyd,"the idea will probably be similar, there is a logitech guide on the forums, and I know there is a guide for the mx1000 on the wiki as well.  You may want to read those and translate the instructions"
225340.tsv,2010-05-08T19:08:00.000Z,jrib,Morten_,"canto, newsbeuter"
224860.tsv,2012-10-18T20:57:00.000Z,jrib,ctaloc,"#ubuntu-release-party"
226058.tsv,2007-04-29T09:09:00.000Z,jrib,Link`sAdventure,"if you have a specific question, it's best to just ask that"
78005.tsv,2010-02-15T20:51:00.000Z,jrib,skiwithpete,"out of curiousity, how do you intend on controlling B and C?"
224820.tsv,2009-08-18T22:21:00.000Z,jrib,Cowboy9,"what is it exactly?"
225264.tsv,2006-12-04T10:54:00.000Z,jrib,Lovloss,"tried kino?"
225264.tsv,2006-12-05T09:15:00.000Z,jrib,Lovloss,"build-essential should give you that dev stuff"
225364.tsv,2009-11-12T20:43:00.000Z,jrib,ironsight,"it hungers for cpu"
225364.tsv,2009-11-12T20:44:00.000Z,jrib,ironsight,"probably worthwhile to check for existing bugs there"
211666.tsv,2006-08-30T13:12:00.000Z,jrib,nan,"!nvidia > nibby"
225973.tsv,2012-04-24T03:01:00.000Z,jrib,nan,"!precise | Annie"
225973.tsv,2012-04-24T03:03:00.000Z,jrib,Annie,"support for 12.04 is in #ubuntu+1 until final release"
225017.tsv,2006-10-21T07:20:00.000Z,jrib,precator,"it should have prompted you for taht during the install"
224040.tsv,2006-12-06T09:23:00.000Z,jrib,ajcates,"sudo apt-get install -f"
224040.tsv,2006-12-06T09:23:00.000Z,jrib,ajcates,"_tries_ to fix"
225927.tsv,2007-09-29T08:49:00.000Z,jrib,zoldar,"try those and use what you like best, 'best' depends on the person"
150318.tsv,2007-09-16T16:52:00.000Z,jrib,der_bloodlust,"please do not recommend envy"
61712.tsv,2012-11-09T16:54:00.000Z,jrib,nan,"!defaultapp | dina_"
61712.tsv,2012-11-09T16:55:00.000Z,jrib,nan,"!info rpcbind | savio"
225308.tsv,2006-09-28T05:59:00.000Z,jrib,cartufer,"cp -a  (see man cp)"
225308.tsv,2006-09-28T06:00:00.000Z,jrib,cartufer,"what did you type exactly?"
225308.tsv,2006-09-28T06:01:00.000Z,jrib,cartufer,"you need the a to copy directories"
224726.tsv,2006-12-09T07:56:00.000Z,jrib,kapilg_it,"you need sub-java5-plugin"
224726.tsv,2006-12-09T07:56:00.000Z,jrib,kapilg_it,"I mean 'sun', not 'sub'"
226279.tsv,2007-10-20T17:45:00.000Z,jrib,ny00123,"register on launchpad"
225577.tsv,2008-10-31T03:27:00.000Z,jrib,mutedecho,"best to just ask the channel your question.  If someone knows the answer, they will try to answer you"
225577.tsv,2008-10-31T03:28:00.000Z,jrib,mutedecho,"yep.  Anything you install through APT will grab everything it needs so you can use it"
82707.tsv,2009-10-07T07:09:00.000Z,jrib,KruyKaze,"gdebi"
226400.tsv,2007-11-02T03:45:00.000Z,jrib,Ebiggs,"nope, just visit any page that requires flash and click on 'install plugin' when prompted"
226400.tsv,2007-11-02T03:45:00.000Z,jrib,Ebiggs,"it's not a pain now, still no thanks to adobe though"
225735.tsv,2006-10-13T07:33:00.000Z,jrib,akonkwa,"getent group GROUP_NAME_HERE"
224076.tsv,2008-06-01T18:25:00.000Z,jrib,Infecto,"did you see what I told you?"
224076.tsv,2008-06-01T18:26:00.000Z,jrib,Infecto,"yeah sorry, confused you with welkin"
225200.tsv,2007-08-16T15:16:00.000Z,jrib,felipepro,"/join #ubuntu-es"
225028.tsv,2010-05-01T17:58:00.000Z,jrib,lukus,"not really.  newgrp will basically just give you a new shell where it works, but not in your gui"
224693.tsv,2008-09-08T16:33:00.000Z,jrib,g33k_gir1,"tried inkscape?"
224693.tsv,2008-09-08T16:35:00.000Z,jrib,g33k_gir1,"it's all graphical"
176950.tsv,2007-03-19T16:41:00.000Z,jrib,hateyla,"##windows"
224227.tsv,2008-02-26T19:15:00.000Z,jrib,xolve,"run top and see what causes it"
226154.tsv,2009-02-26T10:45:00.000Z,jrib,ScoTTie,"aptitude"
224519.tsv,2007-03-09T10:53:00.000Z,jrib,acoward,"nothing"
224519.tsv,2007-03-09T10:54:00.000Z,jrib,acoward,"then listen to kbd :)"
939.tsv,2012-10-10T04:00:00.000Z,jrib,intothev01d,"12.04 is LTS and is more recent"
117364.tsv,2008-04-22T18:34:00.000Z,jrib,biagidp,"click on it"
225194.tsv,2011-02-08T16:11:00.000Z,jrib,daniel_,"you just copy it somewhere and run it with java -jar file.jar"
225194.tsv,2011-02-08T16:13:00.000Z,jrib,daniel_,"don't paraphrase errors"
225321.tsv,2006-12-30T16:33:00.000Z,jrib,spacing_guild,"install the plugin one you want and remove the totem plugin"
224690.tsv,2007-07-03T05:41:00.000Z,jrib,SPY,"that would work"
224309.tsv,2009-10-30T04:59:00.000Z,jrib,andril,"system -> administration -> software sources"
97126.tsv,2008-09-19T02:33:00.000Z,jrib,xye,"try tab and arrow keys and maybe space I guess :/"
103896.tsv,2010-02-16T08:16:00.000Z,jrib,dro,"I like moinmoin, it's what's at help.ubuntu.com/community"
226200.tsv,2012-04-22T17:22:00.000Z,jrib,ruman,"try the alternate install?  You may want to consider a lighter desktop environment than unity (like xfce for example)"
224605.tsv,2008-03-21T01:24:00.000Z,jrib,Trance_Music,"please do not do that"
224605.tsv,2008-03-21T01:28:00.000Z,jrib,Trance_Music,"I'm going to have to ban you, which is a pain because I don't have a script setup for this client yet"
224475.tsv,2006-10-01T16:18:00.000Z,jrib,Sktfeelsdapper,"that's not really the best solution"
224475.tsv,2006-10-01T16:19:00.000Z,jrib,Sktfeelsdapper,"it's probably better to actually fix the permissions when you mount"
80292.tsv,2011-06-27T06:39:00.000Z,jrib,green91,"in the case of ssh, the /etc/init.d/ script does NOT go through upstart"
225933.tsv,2008-06-23T17:32:00.000Z,jrib,hisingh1,"kill <pid>"
84352.tsv,2009-01-14T06:33:00.000Z,jrib,trapline,"what ubuntu version?"
107144.tsv,2009-08-08T01:16:00.000Z,jrib,kerm|t,"a way: create a shell script and do it there.  Then make the menu item run the shell script.  Otherwise, check freedesktop.org's standard about .desktop files"
224648.tsv,2008-03-23T01:53:00.000Z,jrib,anakin_,"ask in #ubuntu+1 for hardy support"
163686.tsv,2007-06-02T11:24:00.000Z,jrib,nan,"!it | AleRitty"
163686.tsv,2007-06-02T11:25:00.000Z,jrib,nan,"!pinning > eddyMul (see the private message from ubotu)"
224653.tsv,2007-02-03T06:42:00.000Z,jrib,Richardson183,"no"
224968.tsv,2008-01-07T22:38:00.000Z,jrib,kieren_,"system -> preferences -> windows"
224122.tsv,2011-03-03T06:01:00.000Z,jrib,odeland,"no, use the desktop edition.  But how much ram do you have?"
224122.tsv,2011-03-03T06:02:00.000Z,jrib,odeland,"you should be fine with the desktop edition, though lubuntu and xubuntu are good choices if you find ubuntu sluggish (I run it fine on a similar system).  You could also just try out different window managers once you install ubuntu"
225032.tsv,2009-04-17T07:08:00.000Z,jrib,tt57861,"what exactly are yo udoing?"
1684.tsv,2012-08-25T20:16:00.000Z,jrib,DonkeyHotei,"ask your actual question instead of asking if anyone can answer it"
225463.tsv,2008-02-14T20:15:00.000Z,jrib,ajclarkson,"PATH='/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games'"
225463.tsv,2008-02-14T20:15:00.000Z,jrib,ajclarkson,"my second line: LANG='en_US.UTF-8'   which of course will vary..."
224397.tsv,2007-08-02T15:32:00.000Z,jrib,Roge,"ctrl-alt <arrow key>  by default but change it in system -> preferences -> keyboard shortcuts"
226107.tsv,2008-03-01T20:34:00.000Z,jrib,GiddyKong,"ctrl-o to save, ctrl-x to exit (look at the bottom)"
226250.tsv,2006-12-06T08:58:00.000Z,jrib,pydx100pre,"/join #ubuntu-es"
81654.tsv,2010-11-19T19:27:00.000Z,jrib,nan,"!language | Xeross"
225698.tsv,2009-05-08T16:09:00.000Z,jrib,naagayaa,"ubuntu 9.10 does not exist until october"
225763.tsv,2008-08-12T18:46:00.000Z,jrib,cara,"see the server instructions"
224054.tsv,2007-01-10T10:30:00.000Z,jrib,nan,"!anyone | J_P"
224054.tsv,2008-02-29T19:08:00.000Z,jrib,J_P,"you create them with a text editor"
150260.tsv,2011-08-14T16:15:00.000Z,jrib,spanther,"no"
226227.tsv,2012-10-05T20:35:00.000Z,jrib,dreambox,"make sure you install ubuntu-desktop to get unity"
226227.tsv,2012-10-05T20:35:00.000Z,jrib,dreambox,"in theory you should be able to remove the kubuntu package you installed and just use apt-get autoremove"
226227.tsv,2012-10-05T20:36:00.000Z,jrib,dreambox,"yep, no harm in keeping both"
224110.tsv,2010-02-27T01:20:00.000Z,jrib,steven__,"best to just ask the channel your actual question (on a single line)"
212754.tsv,2007-03-31T16:10:00.000Z,jrib,McQueen,"pkill firefox-bin"
225576.tsv,2007-11-29T19:36:00.000Z,jrib,ja1,"is openswan installed?"
225576.tsv,2007-11-29T19:38:00.000Z,jrib,ja1,"pastebin that"
224505.tsv,2007-06-24T14:09:00.000Z,jrib,NaNO2x,"rigth click on the ubuntu icon -> edit menu"
225615.tsv,2011-09-18T14:55:00.000Z,jrib,rootsdfd,"please do not advise the use of xampp here"
226165.tsv,2007-04-27T06:02:00.000Z,jrib,aart,"view > show hidden files"
226165.tsv,2007-04-27T06:03:00.000Z,jrib,aart,"in linux, anything that starts with a '.' is hidden"
225541.tsv,2010-02-14T19:30:00.000Z,jrib,cornwall,"best to just ask the channel your actual question (on a single line)"
224956.tsv,2010-09-14T02:27:00.000Z,jrib,Schnitzel,"using wubi, yes"
224324.tsv,2006-09-18T12:45:00.000Z,jrib,slimz,"it's somewhere in the preferences, just right click > preferences"
225297.tsv,2009-03-22T21:47:00.000Z,jrib,tj83_,"runlevel 5 is not the default runlevel"
225297.tsv,2009-07-17T06:18:00.000Z,jrib,tj83_,"I doubt that is logged anywhere"
159062.tsv,2009-02-16T04:48:00.000Z,jrib,leo_rockw,"so use apt-get?"
104346.tsv,2009-08-02T18:00:00.000Z,jrib,gDD,"might be gnutypist?  Don't know"
219171.tsv,2009-03-15T19:06:00.000Z,jrib,tk3,"sure, don't make your home your desktop"
226115.tsv,2007-09-15T08:24:00.000Z,jrib,doughboy,"you should have a single file that ends in '.iso'.  Is that what you have?"
224056.tsv,2011-02-28T18:39:00.000Z,jrib,saini,"install the texlive package you want"
224056.tsv,2011-02-28T18:42:00.000Z,jrib,saini,"the texlive package  provides you with latex"
193096.tsv,2006-12-11T13:36:00.000Z,jrib,rohall,"install to /usr/local  and use checkinstall"
225803.tsv,2008-05-23T01:11:00.000Z,jrib,Rewt,"lshw  would be one way"
225803.tsv,2009-01-28T17:46:00.000Z,jrib,Rewt,"you can use xclip"
224698.tsv,2008-11-21T01:57:00.000Z,jrib,administrator_,"why would you need to know that?"
224698.tsv,2008-11-21T02:03:00.000Z,jrib,administrator_,"no, just use w32codecs from the medibuntu repository"
48263.tsv,2012-11-07T23:40:00.000Z,jrib,tomask,"polling type questions aren't really appropriate here"
224270.tsv,2007-01-14T11:22:00.000Z,jrib,cardboard_box,"ubuntu is a peaceful distro"
196894.tsv,2009-02-16T04:12:00.000Z,jrib,SiDi,"nah, I'm just talking about the issues with ooo3"
224072.tsv,2008-09-24T06:04:00.000Z,jrib,c0rrupt0r,"run 'sudo dpkg --configure -a'"
194544.tsv,2006-12-01T08:59:00.000Z,jrib,Kayiin,"you can rebind the keys in irssi  /help bind  I think.  i'd prefer to  'edit' -> 'keyboard shortcuts'  in gnome-terminal"
224584.tsv,2008-01-26T05:52:00.000Z,jrib,peace,"of?"
224584.tsv,2008-01-26T05:54:00.000Z,jrib,peace,"edit -> copy  then paste somewhere else would be one way.  Another way is to open the log file directly.  It is probably in /var/log"
225029.tsv,2011-01-14T08:55:00.000Z,jrib,sta7ic,"that behavior is not welcomed here.  If you don't want to help, just don't"
225598.tsv,2007-06-26T07:51:00.000Z,jrib,hyphenex,"you may want to try #ubuntu-server"
225353.tsv,2011-02-24T17:16:00.000Z,jrib,karma_police,"setup /home as a separate partition, point it to your existing partition, check 'do not format'"
225353.tsv,2011-02-24T17:20:00.000Z,jrib,karma_police,"you should always have backups of course, but what I described will work"
225151.tsv,2006-12-02T11:06:00.000Z,jrib,Eroick,"maybe #python might be a better place to ask"
30899.tsv,2011-10-30T17:41:00.000Z,jrib,cellardoor,"why?"
225167.tsv,2009-06-12T16:09:00.000Z,jrib,drurew,"ubuntu version?"
225167.tsv,2009-06-12T16:10:00.000Z,jrib,drurew,"there was a bug like that but it was fixed before release.  I would check the bug tracker for ideas until someone else chimes in"
224348.tsv,2006-12-05T09:00:00.000Z,jrib,treedreamer,"open office can export to pdf.  Or use latex"
224348.tsv,2006-12-05T09:02:00.000Z,jrib,treedreamer,"it's used a lot by academic journals"
209668.tsv,2008-11-09T17:34:00.000Z,jrib,effie_jayx,"you can just use samba"
224214.tsv,2008-09-19T16:55:00.000Z,jrib,HaZiLLa,"use any text editor"
224214.tsv,2008-09-19T16:57:00.000Z,jrib,HaZiLLa,"~/.bitchxrc maybe?"
224688.tsv,2006-08-20T06:00:00.000Z,jrib,geefour,"mythtv is in the multiverse repository, so no need to compile"
224688.tsv,2006-08-20T06:01:00.000Z,jrib,geefour,"ok, which package did you install for mysql?"
176268.tsv,2009-05-26T21:21:00.000Z,jrib,dixon_,"why would you want to do that?"
226382.tsv,2010-02-15T05:25:00.000Z,jrib,piero,"see ~/.config/user-dirs.*"
226382.tsv,2010-05-08T18:21:00.000Z,jrib,piero,"ettercap is in the repositories, you shouldn't be compiling it"
226110.tsv,2011-12-07T18:37:00.000Z,jrib,wwb,"you are not in the correct channel for the backtrack distribution"
225656.tsv,2009-01-11T04:52:00.000Z,jrib,LinuxLover4_,"ln -s TARGET NAME"
225656.tsv,2009-01-11T04:53:00.000Z,jrib,LinuxLover4_,"the command is the one I just said, not just 'ln'"
225795.tsv,2009-05-26T21:37:00.000Z,jrib,Machtin,"yes, and 9.10 does not exist until october"
225795.tsv,2009-05-26T21:37:00.000Z,jrib,Machtin,"that's karmic until october :*"
91062.tsv,2008-11-16T17:17:00.000Z,jrib,Sorath,"I don't know about that"
75354.tsv,2010-09-19T15:35:00.000Z,jrib,nailora,"http://live.gnome.org/Gedit/Plugins"
